location,size,rooms,land_area,description,seller,price
Erfurt (Altstadt),147 m²,5 Zi.,660 m² Grundstück,15 km von Erfurt - Modernes KFW 70 Einfamilienhaus von 2014 - Immobilie der besonderen Art,fein wohnen,460.000 €
Leipzig (Mockau-Nord),60.85 m²,4 Zi.,980 m² Grundstück,Traumhaftes Grundstück mit leerstehender Doppelhaushälfte  in Leipzig-Mockau,PlanetHome Group GmbH,299.000 €
Hamburg (Lemsahl-Mellingstedt),131 m²,4 Zi.,537 m² Grundstück,Gepflegtes Holzhaus mit geringem Verbrauch und Kaminofen,Gennen &amp; Team oHG,648.000 €
Berlin (Französisch Buchholz),94.04 m²,5 Zi.,852 m² Grundstück,Beim Wohnen schon an morgen denken - gemütliches Einfamilienhaus mit Ausbaupotential,VON POLL IMMOBILIEN Berlin - Pankow - Ulf Sobeck,599.000 €
Bremen (Hastedt),142 m²,8 Zi.,114 m² Grundstück,"Bremen - Hastedt | Großzügiges Zweifamilienhaus mit zwei Küchen, Terrasse &amp; Balkon in gefragter Lage",Schichtel &amp; Partner Immobilien,349.000 €
Wutha-Farnroda (Wutha-Farnroda),157.25 m²,7 Zi.,227 m² Grundstück,Raumwunder! Freistehendes Einfamilienhaus für die Großfamilie,Sommer Immobilien,75.000 €
Oberspier (Oberspier),125 m²,4 Zi.,1400 m² Grundstück,Neubau EFH / Bungalow  960 mit 126 m² Wohnfläche inkl. Grundstück in Oberspier Kyffhäuserkreis,Inseriert auf 123provisionsfrei.de,390.000 €
Hamburg (Poppenbüttel),135 m²,4 Zi.,418 m² Grundstück,Bezauberndes Haus auf privatem Grundstück,Lambers Real Estate,995.000 €
Bremen (Blumenthal),163 m²,6 Zi.,1410 m² Grundstück,*Komplettangebot*  Ein- bis Zweifamilienhaus inkl. eines Baugrundstück im Bremer Norden,Niemeyer Immobilien,289.000 €
Bremen (Oslebshausen),100 m²,4 Zi.,170 m² Grundstück,**SCHÖNES Reihenhaus in toller Lage!,Postbank Immobilien GmbH,259.000 €
Cottbus / Kiekebusch (Kiekebusch),114.09 m²,4 Zi.,999 m² Grundstück,***RESERVIERT*** Hochwertiges Einfamilienhaus mit Wintergarten in bester Lage,VON POLL IMMOBILIEN Cottbus - Cathleen Sünder,445.000 €
Großhartmannsdorf (Großhartmannsdorf),163 m²,6 Zi.,9425 m² Grundstück,Ehemalige Mühle sucht neuen Eigentümer,PlanetHome Group GmbH,79.000 €
Frauenstein (Nassau),100.5 m²,5 Zi.,3430 m² Grundstück,Familienfreundliches Einfamilienhaus in Frauenstein,PlanetHome Group GmbH,130.000 €
Neukirch/Lausitz,107 m²,3 Zi.,720 m² Grundstück,Attraktives Wohnhaus in sehr guter Wohnlage von 01904 Neukirch/Lausitz zu verkaufen!,Immobilien Heike Baumann,229.000 €
Nordhausen (Nordhausen),175 m²,7 Zi.,418 m² Grundstück,Großes Einfamilienhaus mit Doppelgarage und Garten,KOCH IMMOBILIEN www.Traum.Immobilien,299.000 €
Plüderhausen (Niederdorla),102.6 m²,5 Zi.,539 m² Grundstück,Attraktives Einfamilienhaus sucht neue Liebe!,DI Real Estate GmbH,457.000 €
Langewiesen (Langewiesen),105 m²,5 Zi.,251 m² Grundstück,Reihenmittelhaus in Langewiesen-RESERVIERT-,TILL DIETRICH IMMOBILIEN,64.000 €
Hamburg (Rissen),236 m²,7 Zi.,580 m² Grundstück,Rendite in Rissen,DAS GUTE HAUS Holger Doorentz GmbH,880.000 €
Borna (Borna),125 m²,4 Zi.,411 m² Grundstück,"neues Stadthaus mit Grundstück, Borna, Siedlung Lerchenberg",RUBA Hausbau GmbH,399.950 €
Bremen (Oberneuland),145 m²,5 Zi.,557 m² Grundstück,EINFAMILIENHAUS IN BEGEHRTER LAGE VON  BREMEN OBERNEULAND - NEUBAU,GILDEPARTNER GmbH,748.900 €
Tanna (Stelzen),152 m²,6 Zi.,353 m² Grundstück,gepflegtes Bauernhaus im ländlichen Raum,Immobilien | Erzgebirge | Junge,120.000 €
Hamburg (Langenhorn),93 m²,4 Zi.,270 m² Grundstück,Großes Reihenhaus mit Süd/West-Terrasse - vermietet,Alexander GmbH,375.000 €
Drei Gleichen (Grabsleben) (Grabsleben),136 m²,6 Zi.,1080 m² Grundstück,"Modernisiertes Haus mit Historie, Garten und viel Platz! Mit ""Hobby-Schrauber""-Scheune!",Liese Immobilien,199.000 €
Berlin (Rudow),126 m²,4 Zi.,841 m² Grundstück,Doppelhaushälfte mit Garten &amp; Garage in Rudow,KWF-Kanzlei für Wirtschaft und Finanzdienste GmbH,630.000 €
Dippach,220 m²,11 Zi.,844 m² Grundstück,"Ein Raumwunder, Ein / Mehrfamilienhaus ",DELMA e.K. Immobilienmakler,160.000 €
Berlin (Biesdorf),140 m²,5.5 Zi.,789 m² Grundstück,Grosses Grundstück &amp; in der Fahrradstraße,Fa. Franziska Vogelmann,599.000 €
Berlin (Rudow),176 m²,5.5 Zi.,782 m² Grundstück,Freistehendes Einfamilienhaus mit Garage &amp; Garten in Rudow,KWF-Kanzlei für Wirtschaft und Finanzdienste GmbH,840.000 €
Berlin / Heiligensee (Heiligensee),80 m²,3 Zi.,580 m² Grundstück,Doppelhaushälfte auf 580qm Grundstück in der Borsig-Siedlung in Berlin-Heiligensee,ROBERT GUSS Immobilien &amp; Investments,419.000 €
Auerbach (Reumtengrün),112 m²,4 Zi.,1500 m² Grundstück,100 Prozent Sicherheit mit dem Heizkostenzuschuss von Kern-Haus!,KHC Bauträger GmbH,364.900 €
Plauen (Haselbrunn),119 m²,4 Zi.,952 m² Grundstück,10 Jahre Heizkostenzuschuss für Ihr Traumhaus!,KHC Bauträger GmbH,416.150 €
Brandenburg (Kirchmöser),145.25 m²,5 Zi.,842 m² Grundstück,Nur 2 Minuten zu Fuß bis zum Plauer See,Postbank Immobilien GmbH,335.000 €
Radebeul,1495 m²,35 Zi.,9140 m² Grundstück,Villa im Stil eines Renaissanceschloss - Kolbe Villa - mit Seitenbau und Parkanlage in Alt-Radebeul,Beck &amp; Holz Immobilien GmbH,1.000.000 €
Eisfeld (Hinterrod),258 m²,10 Zi.,537 m² Grundstück,Perfekt geplant! Das Mehrgenerationenhaus!,Immobilienkanzlei Fleischmann GmbH &amp; Co.KG,195.000 €
Hamburg (Volksdorf),105 m²,5 Zi.,392 m² Grundstück,Reihenhaus im Verbund in gefragter Wohnlage,Engel &amp; Völkers Alstertal GmbH,655.000 €
"Paul Sorge Straße 136, Hamburg (Niendorf)",108 m²,5 Zi.,847 m² Grundstück,Attraktives Baugrundstück - mit Altbestand - in begehrter Lage von Niendorf,Domus GmbH,849.000 €
Leipzig (Eutritzsch),330 m²,8 Zi.,1125.34 m² Grundstück,Einmaliges Anwesen in Stadtlage,VON POLL IMMOBILIEN Leipzig - LCB Immobilien GmbH,1.730.000 €
Chemnitz (Siegmar),80 m²,6 Zi.,260 m² Grundstück,Kleine Doppelhaushälfte in Chemnitz-Siegmar,"Sparkasse Chemnitz, Immobilien, in Vertretung der LBS IMMOBILIEN GMBH",179.000 €
Grammetal,174.5 m²,8 Zi.,630 m² Grundstück,KAUFEN UND EINZIEHEN Attraktives Zweifamilienhaus zwischen Weimar und Erfurt,Sparkasse Mittelthüringen,415.000 €
Schkeuditz (Schkeuditz),193 m²,8 Zi.,1472 m² Grundstück,Freistehendes Einfamilienhaus mit großem Grundstück,ohne-makler.net - Immobilien selbst vermarkten,450.000 €
Eisenberg (Eisenberg),350 m²,6 Zi.,750 m² Grundstück,Einzigartige Luxusvilla für den gehobenen Anspruch mit großer Terrasse im grünen Herzen Thüringens,Postbank Immobilien GmbH,580.000 €
Oederan (Breitenau),145.86 m²,5 Zi.,900 m² Grundstück,Ein Einfamilienhaus ganz nach Ihren Vorstellungen- Info 0170-38695,Allkauf Haus GmbH,235.999 €
Adorf/Vogtland (Adorf),123.32 m²,4 Zi.,800 m² Grundstück,Traumhaus für junge Familie- Info 0170-3869517,Allkauf Haus GmbH,195.999 €
Schöneck/Vogtland (Schöneck),159.28 m²,4 Zi.,750 m² Grundstück,Traumhaus für junge Familie- Info 0170-3869517,Allkauf Haus GmbH,210.000 €
Weiden in der Oberpfalz (Niederdorla),119 m²,4 Zi.,400 m² Grundstück,Handwerkerfreundliche Doppelhaushälfte im Herzen Weidens,Rupprecht &amp; Kappl Immobilien,279.000 €
"Sebastian-Bachstraße 16, Markkleeberg (Markkleeberg)",349.05 m²,10 Zi.,460 m² Grundstück,TRAUMHAFT SCHÖNE MEHRGENERATIONENVILLA ZUR SELBSTNUTZUNG ODER KAPITALANLAGE!,Fenger Immobilien Projektentwicklung GmbH,1.750.000 €
Römhild (Milz),177 m²,6 Zi.,520 m² Grundstück,Ein attraktives Angebot!,Rhön-Rennsteig-Sparkasse Immobilienabteilung,145.000 €
Berlin (Lichtenrade),152 m²,5 Zi.,840 m² Grundstück,Geräumiger Haustraum in ruhiger Lage,Tryonadt-Immobilien,790.000 €
Unterwössen (Niederdorla),203 m²,7 Zi.,959 m² Grundstück,2-Familienhaus in traumhafter Lage direkt am Bach,Immobilien Stephan,695.000 €
Bremen (Westend),145.76 m²,6 Zi.,137 m² Grundstück,Attraktives Einfamilienhaus mit 2 WE und Garten im Herzen von Walle,Wüstenrot Immobilien - Verkaufsleitung Klas Krüger,325.000 €
Erfurt (Gispersleben),100 m²,4 Zi.,214 m² Grundstück,Einfamilien-Doppelhaushälfte nebst Garage - provisionsfrei,AZ Agentur für Zwangsversteigerungsinformationen GmbH,210.000 €
Hamburg (Kirchwerder),133 m²,4.5 Zi.,735 m² Grundstück,"Ein Haus nahe der Elbe:  ""Freistehendes Einfamilienhaus küsst Feldrandlage""",PIPPING Immobilien GmbH,630.000 €
"Wurzenerstraße 56, Machern (Machern)",105 m²,4 Zi.,900 m² Grundstück,kleines Einfamilienhaus mit Potential,Hansjörg Bartsch Immobilienberatungs KG,99.000 €
Berlin (Mahlsdorf),175.57 m²,6.5 Zi.,721 m² Grundstück,Familienparadies - Moderne Stadtvilla nahe des Elsensees,MPW Immobilien Michael Werner GmbH,1.050.000 €
Hartmannsdorf,130 m²,4 Zi.,735 m² Grundstück,Mehr Sicherheit geht nicht - Jetzt Heizkostenzuschuss sichern!,KHC Bauträger GmbH,459.900 €
Chemnitz (Borna-Heinersdorf),130 m²,4 Zi.,647 m² Grundstück,Jetzt Kern-Haus bauen &amp; Heizkostenzuschuss sichern!,KHC Bauträger GmbH,535.825 €
Auerbach (Reumtengrün),147 m²,5 Zi.,1498 m² Grundstück,10 Jahre Heizkostenzuschuss für Ihr Traumhaus!,KHC Bauträger GmbH,429.900 €
Mittweida (Frankenau),147 m²,5 Zi.,785 m² Grundstück,Energieeffizient in die Zukunft mit 10 Jahren Heizkostenzuschuss!,KHC Bauträger GmbH,461.625 €
Wittgensdorf (Wittgensdorf),116 m²,4 Zi.,882 m² Grundstück,Mehr Sicherheit geht nicht - Jetzt Heizkostenzuschuss sichern!,KHC Bauträger GmbH,420.900 €
Auerbach/Vogtland (Vogelsgrün),124 m²,3 Zi.,482 m² Grundstück,100 Prozent Sicherheit mit dem Heizkostenzuschuss von Kern-Haus!,KHC Bauträger GmbH,423.900 €
Leipzig (Schönau),85 m²,3 Zi.,499 m² Grundstück,"Haus in makellosem Zustand (Bj, 2015) - wird mit zehn Jahren Wohnrecht  und reduziertem Preis verkauft",GoVesta Immobilien GmbH,243.000 €
"Spanische Allee 106, Berlin (Nikolassee)",212 m²,8 Zi.,789 m² Grundstück,30er-Jahre-Villa im idyllischen  Berlin - Nikolassee. Provisionsfrei!,Stadt &amp; Raum Immobilien Fenner GmbH,1.799.000 €
Bad Muskau (Bad Muskau),150 m²,6 Zi.,1384 m² Grundstück,Einfamilienhaus mit einzigartigem Parkblick,PlanetHome Group GmbH,99.958 €
Bremen (Oberneuland),148 m²,5 Zi.,620 m² Grundstück,Großer Garten zum Wohlfühlen: Doppelhaushälfte in Oberneuland,Gebr. Rausch HAUSBAU GmbH &amp; Co. KG,759.500 €
Bremen (Oberneuland),148 m²,5 Zi.,584 m² Grundstück,Ein Platz für die ganze Familie: 5-Zimmer Doppelhaushälfte,Gebr. Rausch HAUSBAU GmbH &amp; Co. KG,739.500 €
Bremen (Oberneuland),148 m²,5 Zi.,536 m² Grundstück,Mit Effizienzhaus-Standard-40: Doppelhaushälfte in Oberneuland,Gebr. Rausch HAUSBAU GmbH &amp; Co. KG,729.500 €
Bremen (Oberneuland),148 m²,5 Zi.,520 m² Grundstück,Dein Traum vom Eigenheim: eine moderne Doppelhaushälfte!,Gebr. Rausch HAUSBAU GmbH &amp; Co. KG,729.500 €
Leipzig (Liebertwolkwitz),1 m²,1 Zi.,530 m² Grundstück,Einfamilienhaus - verkehrsgünstig gelegen,AZ Agentur für Zwangsversteigerungsinformationen GmbH,38.000 €
Bremen (Oberneuland),148 m²,5 Zi.,536 m² Grundstück,Neubau im Herzen Oberneulands!,Gebr. Rausch HAUSBAU GmbH &amp; Co. KG,729.500 €
Berlin (Gatow),82 m²,4 Zi.,591 m² Grundstück,Kleiner Bungalow mit Potential in Berlin-Gatow sucht Heimwerker.,Postbank Immobilien GmbH,498.000 €
Unterwellenborn (Oberwellenborn),186 m²,6 Zi.,570 m² Grundstück,"Top gepflegtes, großzügiges, massives, freistehendes EFH in sonniger, ruhiger Wohnlage von Unterwellenborn - Ortsteil Großkamsdorf ",Kaseo Immobilien Consulting GmbH,435.000 €
Andisleben,150 m²,6 Zi.,354 m² Grundstück,Einfamilienhaus mit Ausbaureserve und Nebengebäude,Jürgen Jäckisch Finanz &amp; Novus Immobilien Service GmbH,129.000 €
Treuen (Treuen),78 m²,2 Zi.,609 m² Grundstück,"Handwerker aufgepasst, Haus in guter Lage",Wüstenrot Immobilien GmbH,79.000 €
Erfurt Hassleben (Rieth),250 m²,8 Zi.,808 m² Grundstück,Viel Platz für eine große Familie oder Mehrgenerationen,Century 21 Karuna Immobilien,420.000 €
"Pößneck (Pößneck,Stadt)",130 m²,5 Zi.,816 m² Grundstück,REDUZIERTER KAUFPREIS! Doppelhaushälfte mit schönem Grundstück,RD-Immokonzept GmbH,129.900 €
Crimmitschau (Mannichswalde),162 m²,6 Zi.,1201 m² Grundstück,Doppelhaushälfte in Mannichswalde mit großem Grundstück u. Doppelgarage,Porzig Immobilien GmbH,165.000 €
Crimmitschau (Crimmitschau),100 m²,4 Zi.,500 m² Grundstück,Einfamilienhaus im Rohbau (Bj. 1994) wartet auf Fertigstellung!,Porzig Immobilien GmbH,130.000 €
Berlin (Weißensee),114 m²,4 Zi.,45 m² Grundstück,"Weißensee: Berliner Allee: ERSTBEZUG im EIGENEN TOWNHOUSE - 2024: 4-Zi, 3 Etagen, TERRASSE + GARTEN",PROGENEA GmbH &amp; Co. Liegenschaften KG,989.000 €
Hamburg (Wellingsbüttel),155.11 m²,5 Zi.,515 m² Grundstück,Sie suchen ein Haus mit Altbau-Charme und ein kuscheliges Grundstück in Wellingsbüttel? Bittesehr!,Fründt Immobilien GmbH,598.000 €
Hamburg (Billstedt),206 m²,6 Zi.,388 m² Grundstück,Ein Zuhause für die Familie: Courtagefreies Einfamilienhaus mit viel Platz in Hamburg-Billstedt,Immokontor 24 GmbH,990.000 €
Hamburg (Farmsen-Berne),126 m²,4 Zi.,200 m² Grundstück,Modernes Reihenhaus mit skandinavischem Charme,Mermann Immobilien Management,599.000 €
Plüderhausen (Niederdorla),103.64 m²,4 Zi.,454 m² Grundstück,Schnäppchenjäger aufgepasst: Schöne Doppelhaushälfte unter Marktwert,DI Real Estate GmbH,372.000 €
Hamburg (Farmsen-Berne),71 m²,2.5 Zi.,141 m² Grundstück,Modernisiertes Reihenmittelhaus in ruhiger Lage,Grossmann &amp; Berger GmbH,379.000 €
Hamburg (Rahlstedt),130 m²,6 Zi.,899 m² Grundstück,Zweifamilienhaus in familienfreundlicher Lage,Grossmann &amp; Berger GmbH,799.000 €
Hamburg (Tonndorf),99 m²,5.5 Zi.,625 m² Grundstück,Eine moderne Oase in Tonndorf,Grossmann &amp; Berger GmbH,689.000 €
Hamburg (Rahlstedt),125 m²,4.5 Zi.,1317 m² Grundstück,Geräumiges Einfamilienhaus oder Baugrundstück,Grossmann &amp; Berger GmbH,635.000 €
Hamburg (Jenfeld),120 m²,3.5 Zi.,667 m² Grundstück,Einfamilienhaus in zentraler Lage,Grossmann &amp; Berger GmbH,695.000 €
Stolpen (Stolpen),125 m²,4 Zi.,130 m² Grundstück,VIELSEITIG NUTZBAR!!  Reihenmittelhaus mit Potential im Herzen von Stolpen,Cultus Immobilien,79.000 €
Berlin (Mahlsdorf),110 m²,5 Zi.,771 m² Grundstück,"Familien aufgepasst! Traumhaftes Einfamilienhaus mit Dachterrasse, Pool &amp; Gäste-WC im schönen Berlin",Michael Seiberth e.K. - Seiberth Immobilien,770.000 €
Nossen (Oberstößwitz),90 m²,4 Zi.,850 m² Grundstück,Haus mit guter Verkehrsanbindung,VERING IMMOBILIEN,49.000 €
Berlin / Altglienicke (Altglienicke),89 m²,3.5 Zi.,796 m² Grundstück,Mit etwas Geschick zum eigenen Glück - Bungalow in begehrter Lage,VON POLL IMMOBILIEN Berlin - Treptow-Köpenick - Immobilienträume Berlin Süd-Ost GmbH,590.000 €
Berlin (Müggelheim),60 m²,3 Zi.,295 m² Grundstück,"Charmant mit Seezugang: 3 Zimmer, Terrasse, Garten, Stellplatz",Homeday GmbH,385.000 €
Zeithain (Gohlis),213 m²,6.5 Zi.,630 m² Grundstück,Kleiner Hof mit zwei Wohneinheiten in ruhiger Lage und schönem Elbblick zum Sofortbezug,PlanetHome Group GmbH,100.000 €
Leipzig (Mockau-Süd),103 m²,4 Zi.,327 m² Grundstück,Familienschatz in City-Nähe!,Postbank Immobilien GmbH,390.000 €
Leipzig (Knautkleeberg-Knauthain),156.83 m²,5 Zi.,247 m² Grundstück,Schickes Reihenhaus: 6 Zi I Einzugsbereit! I Wärmepumpe I Privatgarten &amp; Kamin I Moderne Ausstattung,Bendix Group GmbH,672.801 €
Neukieritzsch (Kahnsdorf),144.85 m²,6 Zi.,187 m² Grundstück,Schickes Reihenhaus am See I 6 Zi I Hochwertige Ausstattung I Privatgarten I Energieeffizient!,Bendix Group GmbH,621.407 €
Leipzig (Knautkleeberg-Knauthain),144.85 m²,6 Zi.,247 m² Grundstück,Jetzt einziehen! Reihenhaus: 5 Zi I Hochwertige Ausstattung I Privatgarten I Energieeffizient!,Bendix Group GmbH,621.407 €
Neukieritzsch (Kahnsdorf),156.83 m²,5 Zi.,204 m² Grundstück,"Schickes Reihenhaus, 6 Zi! I Einzugsbereit! I Hochwertig I Privatgarten &amp; Kamin I Energieeffizient",Bendix Group GmbH,672.801 €
Hamburg / Schnelsen (Schnelsen),178 m²,5 Zi.,453 m² Grundstück,Atemberaubende und exklusive Doppelhaushälfte in Hamburg-Schnelsen,Finest Properties Elbe GmbH,1.195.000 €
Potsdam (Marquardt),140 m²,5 Zi.,1400 m² Grundstück,Modernes EFH mit Neubaucharakter und 140m² auf großem Grundstück in zentraler Lage Potsdam,PlanetHome Group GmbH,620.000 €
Bremen - Schönebeck (Schönebeck),105 m²,5 Zi.,205 m² Grundstück,"PURNHAGEN-IMMOBILIEN -  Bremen-Schönebeck, gepfl. Reihenmittelhaus mit Garage in guter Wohnlage",Purnhagen-Immobilien,249.000 €
Einhausen,100 m²,9 Zi.,831 m² Grundstück,Wohnhaus mit Nebengebäuden auf schönem abgeschlossenem Grundstück in 98617 Einhausen,VR Immobilien &amp; Service GmbH,149.000 €
Hamburg (Schnelsen),115 m²,4 Zi.,288 m² Grundstück,Neubau-Reihenmittelhaus mit Dachterrasse,Grossmann &amp; Berger GmbH,673.500 €
Kubschütz (Kubschütz),66 m²,3 Zi.,706 m² Grundstück,Klein - Fein - Gemütlich,CENTURY 21 MBM IMMOBILIEN Sven Mager,124.800 €
Hamburg (Jenfeld),70 m²,3 Zi.,192 m² Grundstück,Reihenmittelhaus mit Ausbaureserve,Grossmann &amp; Berger GmbH,365.000 €
Hamburg (Billstedt),90 m²,4 Zi.,345 m² Grundstück,Reihenmittelhaus in ruhiger Lage,Grossmann &amp; Berger GmbH,349.000 €
Tonna (Burgtonna),200 m²,5 Zi.,1281 m² Grundstück,"Luxuriöses Einfamilienhaus mit beheizbarem Pool, Sauna, Fitnessraum und allerlei weiteren Extras",BKM ImmobilienService GmbH,550.000 €
Eilenburg (Kospa),82 m²,4 Zi.,150 m² Grundstück,Reihenhaus zur Eigennutzung oder Kapitalanlage sofort frei,Immobilien Walther Leipzig,230.000 €
Hamburg (Stellingen),157 m²,5.5 Zi.,833 m² Grundstück,Zweifamilienhaus auf schönem Baugrundstück,Grossmann &amp; Berger GmbH,695.000 €
Hamburg (Niendorf),81 m²,3.5 Zi.,214 m² Grundstück,Alles auf einer Ebene,Grossmann &amp; Berger GmbH,379.000 €
Hamburg (Niendorf),141 m²,8 Zi.,508 m² Grundstück,Zweifamilienhaus in gefragter Wohnlage,Grossmann &amp; Berger GmbH,699.000 €
Thermalbad Wiesenbad (Thermalbad Wiesenbad),125 m²,3 Zi.,815 m² Grundstück,10 Jahre Heizkostenzuschuss für Ihr Traumhaus!,KHC Bauträger GmbH,382.900 €
Hamburg (Hausbruch),143 m²,6 Zi.,1019 m² Grundstück,Hamburger Kaffeemühle in Alt-Hausbruch,Grossmann &amp; Berger GmbH,595.000 €
Brand-Erbisdorf (Brand-Erbisdorf),122 m²,5 Zi.,678 m² Grundstück,100 Prozent Sicherheit mit dem Heizkostenzuschuss von Kern-Haus!,KHC Bauträger GmbH,432.060 €
Chemnitz (Klaffenbach),122 m²,5 Zi.,435 m² Grundstück,10 Jahre Heizkostenzuschuss für Ihr Traumhaus!,KHC Bauträger GmbH,368.800 €
Kirchberg (Kirchberg),128 m²,3 Zi.,594 m² Grundstück,Jetzt Kern-Haus bauen &amp; Heizkostenzuschuss sichern!,KHC Bauträger GmbH,455.400 €
Bremen (Neustadt),183 m²,8 Zi.,196 m² Grundstück,"***Flüsseviertel HB: Charmantes Altbremer Haus teilvermietet mit Garage, Balkon, Terrasse und Garten",Reinhard Wolf Immobilien,595.000 €
Geringswalde (Altgeringswalde),1100 m²,5 Zi.,1480 m² Grundstück,ObjNr:19050 - Investoren aufgepasst,Hahn-Immobilien Inh. Ursula Tups e.K.,79.000 €
Geringswalde (Altgeringswalde),1100 m²,5 Zi.,1480 m² Grundstück,ObjNr:B-19050 - Platz für viel Wohnraum wartet auf Investor,Hahn-Immobilien Inh. Ursula Tups e.K.,79.000 €
Hamburg (Groß Flottbek),84 m²,3 Zi.,543 m² Grundstück,Liebhaberobjekt in idyllischer Lage,Grossmann &amp; Berger GmbH,1.150.000 €
Hamburg (Lohbrügge),120 m²,6 Zi.,890 m² Grundstück,Einfamilienhaus in gewachsener Lage,Grossmann &amp; Berger GmbH,699.000 €
Groitzsch (Auligk),600 m²,,5090 m² Grundstück,Ehemaliges Herrenhaus mit Denkmalschutz,Alster &amp; Elbe Immobilien ATARO,170.000 €
Hamburg (Langenhorn),133 m²,5 Zi.,639 m² Grundstück,Einfamilienhaus auf Südgrundstück,Grossmann &amp; Berger GmbH,549.000 €
Sonneberg (Sonneberg),169 m²,7 Zi.,554 m² Grundstück,Großzügiges Einfamilienhaus mit Garten und Garagen in Top-Lage,Otte Immobilien GmbH,120.000 €
Hamburg (Wilhelmsburg),106 m²,5 Zi.,380 m² Grundstück,Historisches Stadthaus auf Wilhelmsburg,Grossmann &amp; Berger GmbH,385.000 €
Hamburg (Bramfeld),66 m²,3 Zi.,115 m² Grundstück,Klassisches Reihenhaus in der Karlshöhe,Grossmann &amp; Berger GmbH,360.000 €
Hamburg (Sülldorf),143 m²,6 Zi.,505 m² Grundstück,Zweifamilienhaus in zentraler Lage,Grossmann &amp; Berger GmbH,495.000 €
Tüttleben,147 m²,5 Zi.,660 m² Grundstück,Modernes KFW 70 Einfamilienhaus von 2014 - Immobilie der besonderen Art,fein wohnen,460.000 €
Markkleeberg (Markkleeberg),150 m²,,800 m² Grundstück,Freistehendes Einfamilienhaus im Wohngebiet Zöbigker,VON POLL IMMOBILIEN Leipzig - LCB Immobilien GmbH,690.000 €
Hamburg (Wellingsbüttel),225 m²,6 Zi.,2483 m² Grundstück,Exklusives Einfamilienhaus mit großzügigem Grundstück in exponierter Lage von Wellingsbüttel,Postbank Immobilien GmbH,2.500.000 €
Hamburg (Osdorf),135 m²,6 Zi.,543 m² Grundstück,Schöner Klassiker mit Ausbaureserve,Grossmann &amp; Berger GmbH,780.000 €
Hamburg (Poppenbüttel),91 m²,3 Zi.,430 m² Grundstück,Charmantes Haus für die kleine Familie,Engel &amp; Völkers Alstertal GmbH,490.000 €
Hamburg (Osdorf),89 m²,4 Zi.,208 m² Grundstück,Gepflegtes Eigenheim mit Blick ins Grüne,Grossmann &amp; Berger GmbH,395.000 €
Hamburg (Bramfeld),82 m²,4 Zi.,969 m² Grundstück,"3 1/2- Zimmer Doppelhaushälfte auf einmaligem, 969 m² großen Erbpachtgundstück in ruhiger Lage!",WITTHÖFT Wohnimmobilien GmbH,230.000 €
